CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipTier,Region,PreferredCategory,LoyaltyPoints,RecentPurchase
3253,25,Non-Binary,110568.83,62,Gold,East,Sports,3187,Yes
3254,55,Female,67143.36,47,Platinum,North,Toys,4580,No
3255,64,Female,133932.55,76,Diamond,North,Sports,5517,No
3256,68,Non-Binary,33377.85,41,Platinum,East,Clothing,8078,Yes
3257,70,Non-Binary,138134.35,88,Gold,East,Toys,2003,Yes
3258,52,Male,102553.15,16,Gold,West,Beauty,6249,Yes
3259,66,Male,136608.67,88,Gold,South,Clothing,2611,No
3260,57,Non-Binary,105737.69,51,Diamond,South,Electronics,6828,Yes
3261,62,Non-Binary,41233.55,37,Silver,East,Home Decor,424,No
3262,60,Male,103190.15,84,Platinum,West,Sports,6721,No
3263,65,Non-Binary,96533.84,57,Silver,South,Sports,5064,Yes
3264,64,Female,111866.38,90,Silver,North,Home Decor,7376,Yes
3265,67,Female,55502.6,52,Platinum,West,Toys,2815,No
3266,68,Male,50152.41,48,Platinum,North,Sports,5029,No
3267,23,Female,122721.68,10,Silver,West,Sports,1565,Yes
3268,35,Non-Binary,47539.2,31,Diamond,South,Toys,3739,No
3269,51,Female,147483.76,6,Diamond,South,Sports,3920,Yes
3270,51,Female,146858.41,90,Platinum,South,Beauty,5495,Yes
3271,55,Female,28587.1,9,Platinum,Central,Electronics,141,No
3272,64,Female,98104.42,47,Platinum,East,Clothing,3586,Yes
3273,66,Female,130024.67,48,Platinum,North,Beauty,4534,Yes
3274,37,Female,37072.73,88,Gold,North,Home Decor,5528,No
3275,22,Non-Binary,45687.53,5,Silver,Central,Home Decor,1246,No
3276,68,Male,102010.04,86,Diamond,North,Clothing,7343,Yes
3277,32,Female,79080.65,5,Gold,East,Beauty,5802,No
3278,31,Male,88158.87,86,Platinum,Central,Home Decor,4141,No
3279,28,Male,89223.17,56,Platinum,West,Toys,4407,Yes
3280,37,Female,71080.0,6,Gold,East,Electronics,9345,Yes
3281,55,Female,112103.8,19,Gold,Central,Electronics,5703,No
3282,64,Non-Binary,93798.93,38,Silver,East,Home Decor,5069,No
3283,39,Male,100899.76,75,Diamond,West,Sports,1619,No
3284,67,Male,125650.25,84,Gold,South,Toys,6516,No
3285,64,Non-Binary,40870.22,17,Silver,West,Toys,7954,No
3286,49,Non-Binary,101129.09,81,Gold,Central,Home Decor,4106,No
3287,53,Female,124489.2,4,Silver,South,Electronics,441,Yes
3288,22,Female,28621.86,52,Gold,East,Electronics,5758,Yes
3289,70,Male,107226.5,18,Silver,Central,Clothing,7422,No
3290,51,Female,83351.83,35,Gold,Central,Home Decor,4104,No
3291,26,Male,91037.35,64,Platinum,South,Sports,2846,No
3292,38,Non-Binary,81188.31,17,Diamond,Central,Beauty,5427,Yes
3293,25,Non-Binary,23309.19,35,Silver,South,Toys,376,No
3294,40,Male,95323.51,12,Diamond,Central,Clothing,5469,Yes
3295,42,Male,62170.47,47,Gold,Central,Clothing,3628,No
3296,69,Female,39395.41,25,Diamond,South,Sports,8874,Yes
3297,43,Male,136244.16,79,Platinum,West,Beauty,4760,No
3298,21,Female,43710.52,56,Platinum,West,Sports,5676,Yes
3299,49,Non-Binary,121047.01,83,Diamond,East,Beauty,9628,Yes
3300,50,Male,48260.36,43,Gold,East,Beauty,1092,No
3301,65,Male,129539.0,22,Platinum,West,Clothing,270,No
3302,22,Female,104042.98,31,Gold,Central,Toys,6056,No
3303,25,Non-Binary,39653.29,18,Silver,West,Electronics,2159,Yes
3304,63,Female,92488.35,95,Diamond,South,Clothing,9490,Yes
3305,67,Male,79156.46,9,Platinum,East,Home Decor,8368,Yes
3306,29,Female,58319.01,5,Silver,West,Beauty,6667,Yes
3307,38,Female,139841.05,31,Platinum,Central,Electronics,991,Yes
3308,49,Female,101766.18,49,Diamond,North,Clothing,6270,No
3309,55,Male,36012.51,50,Silver,North,Home Decor,124,Yes
3310,63,Non-Binary,121370.77,91,Diamond,Central,Electronics,7158,No
3311,40,Male,20380.96,94,Silver,West,Electronics,4357,Yes
3312,47,Male,68619.58,61,Diamond,North,Beauty,2723,No
3313,60,Male,120648.51,63,Silver,Central,Home Decor,6835,No
3314,65,Non-Binary,147511.43,87,Gold,Central,Clothing,9349,Yes
3315,65,Female,130593.67,27,Silver,South,Sports,7057,No
3316,22,Female,145143.04,92,Platinum,West,Toys,2474,Yes
3317,28,Non-Binary,44448.05,47,Gold,West,Clothing,4332,No
3318,25,Female,118672.05,31,Diamond,West,Electronics,9417,No
3319,30,Male,69631.74,96,Gold,South,Clothing,9380,Yes
3320,34,Female,51680.78,96,Gold,Central,Clothing,1526,Yes
3321,21,Male,82892.33,73,Platinum,East,Sports,4194,Yes
3322,32,Non-Binary,78751.97,57,Diamond,West,Sports,1966,Yes
3323,64,Non-Binary,58017.95,6,Diamond,Central,Clothing,3543,Yes
3324,22,Female,126378.35,16,Diamond,West,Toys,9371,Yes
3325,58,Non-Binary,132038.92,45,Gold,West,Toys,3650,Yes
3326,51,Female,44401.09,23,Silver,North,Clothing,3258,No
3327,70,Female,40445.26,21,Silver,West,Clothing,2654,No
3328,49,Male,115761.49,70,Silver,South,Beauty,7654,Yes
3329,21,Male,117831.25,52,Silver,West,Sports,1637,Yes
3330,30,Non-Binary,20609.07,11,Platinum,South,Beauty,6624,No
3331,28,Male,39578.89,33,Silver,South,Beauty,3207,Yes
3332,32,Male,132394.06,3,Diamond,South,Home Decor,3139,No
3333,62,Female,100424.94,71,Platinum,Central,Sports,791,No
3334,62,Male,116920.88,90,Platinum,South,Toys,8097,No
3335,53,Male,136582.81,60,Diamond,South,Clothing,7336,No
3336,55,Female,51400.67,46,Gold,West,Electronics,2197,Yes
3337,46,Non-Binary,77045.99,64,Diamond,Central,Toys,574,Yes
3338,27,Female,69819.34,9,Silver,North,Home Decor,4699,No
3339,36,Female,82303.29,40,Platinum,West,Electronics,6400,No
3340,29,Male,134450.23,91,Platinum,West,Home Decor,8602,Yes
3341,27,Non-Binary,134443.89,86,Platinum,Central,Beauty,3288,No
3342,42,Male,68186.49,86,Diamond,Central,Beauty,6165,No
3343,29,Female,34549.95,46,Diamond,West,Sports,8057,No
3344,52,Non-Binary,131799.45,91,Platinum,North,Sports,6658,No
3345,48,Non-Binary,86481.79,97,Silver,South,Home Decor,547,Yes
3346,23,Male,93165.73,65,Gold,North,Home Decor,2710,Yes
3347,49,Non-Binary,79893.73,58,Diamond,East,Electronics,4021,No
3348,50,Male,82756.06,53,Silver,North,Home Decor,9045,No
3349,55,Male,34754.75,75,Diamond,West,Home Decor,6220,No
3350,21,Non-Binary,100967.28,64,Diamond,South,Beauty,5719,Yes
3351,18,Male,69836.67,72,Diamond,North,Electronics,9832,No
3352,31,Female,56845.9,51,Platinum,North,Beauty,299,Yes
3353,53,Female,70549.9,66,Silver,Central,Sports,682,No
3354,67,Female,101826.71,62,Gold,Central,Clothing,7910,No
3355,42,Male,59147.68,17,Platinum,South,Home Decor,818,Yes
3356,18,Male,50477.39,56,Gold,West,Beauty,3435,No
3357,44,Female,88697.53,6,Silver,North,Beauty,455,Yes
3358,37,Male,143471.34,3,Gold,East,Sports,4266,Yes
3359,58,Male,147463.09,30,Gold,South,Clothing,9511,Yes
3360,57,Non-Binary,83639.4,9,Gold,Central,Toys,802,No
3361,54,Female,134847.51,84,Silver,East,Toys,7548,No
3362,22,Male,95974.08,98,Diamond,West,Electronics,1763,Yes
3363,19,Female,137415.75,91,Platinum,Central,Home Decor,618,No
3364,53,Male,26488.2,56,Diamond,East,Beauty,1867,Yes
3365,46,Female,116944.85,98,Platinum,South,Beauty,7087,Yes
3366,27,Male,38796.01,30,Platinum,West,Sports,9502,No
3367,26,Non-Binary,127259.48,35,Silver,Central,Home Decor,5728,Yes
3368,26,Female,66902.09,2,Platinum,North,Home Decor,5725,Yes
3369,38,Male,50688.75,31,Platinum,South,Clothing,1383,No
3370,44,Female,83602.3,67,Silver,South,Electronics,749,Yes
3371,22,Male,44589.5,71,Silver,North,Sports,2938,No
3372,36,Non-Binary,136202.69,51,Silver,North,Toys,617,Yes
3373,44,Male,27759.96,54,Gold,Central,Beauty,3918,No
3374,50,Non-Binary,114612.47,55,Gold,East,Home Decor,166,No
3375,29,Non-Binary,125321.95,77,Platinum,South,Clothing,4346,Yes
3376,20,Male,20416.32,93,Silver,South,Electronics,2054,No
3377,50,Male,148737.11,12,Gold,South,Home Decor,8425,No
3378,40,Non-Binary,107700.13,31,Silver,West,Toys,6321,No
3379,64,Male,47039.86,20,Gold,Central,Clothing,3292,No
3380,52,Non-Binary,64436.0,63,Platinum,North,Toys,8075,No
3381,53,Female,49424.77,41,Diamond,Central,Sports,2846,Yes
3382,24,Non-Binary,40338.93,55,Diamond,North,Electronics,7690,No
3383,51,Female,78632.99,94,Platinum,Central,Clothing,3378,Yes
3384,65,Male,46149.87,94,Diamond,Central,Beauty,1273,No
3385,23,Male,87830.89,82,Silver,South,Beauty,4417,Yes
3386,65,Non-Binary,145269.92,98,Silver,South,Home Decor,1554,No
3387,28,Non-Binary,137052.21,26,Gold,North,Electronics,9523,No
3388,47,Male,87410.53,89,Gold,South,Home Decor,7298,Yes
3389,21,Male,135575.7,28,Gold,North,Clothing,6429,Yes
3390,18,Female,149836.3,99,Platinum,South,Home Decor,2700,Yes
3391,24,Non-Binary,63541.61,36,Diamond,North,Electronics,1972,Yes
3392,35,Male,70232.0,29,Diamond,Central,Toys,9428,No
3393,62,Male,124816.54,18,Silver,South,Clothing,5512,Yes
3394,46,Female,100327.18,66,Diamond,North,Beauty,9511,Yes
3395,42,Female,122213.34,58,Diamond,West,Sports,9826,Yes
3396,34,Female,109509.4,77,Silver,West,Home Decor,8782,No
3397,51,Non-Binary,93056.98,27,Silver,South,Sports,2204,No
3398,54,Non-Binary,93936.55,46,Gold,South,Electronics,4910,Yes
3399,43,Non-Binary,111210.2,61,Gold,North,Beauty,6735,Yes
3400,60,Male,37446.58,17,Gold,East,Home Decor,1541,Yes
3401,40,Male,135163.56,11,Platinum,North,Home Decor,3942,Yes
3402,30,Non-Binary,101652.18,37,Gold,Central,Electronics,4497,Yes
3403,22,Male,101664.44,97,Silver,South,Clothing,1688,No
3404,36,Male,128458.57,57,Gold,East,Toys,4131,Yes
3405,44,Non-Binary,91549.71,68,Platinum,East,Clothing,944,No
3406,59,Non-Binary,45529.48,38,Platinum,South,Toys,4993,Yes
3407,18,Non-Binary,42119.53,69,Silver,West,Beauty,7533,Yes
3408,35,Non-Binary,37390.84,2,Silver,Central,Clothing,3986,No
3409,59,Male,72971.96,50,Gold,West,Electronics,6645,Yes
3410,30,Female,136776.19,99,Silver,East,Toys,2990,Yes
3411,51,Male,67442.61,92,Gold,West,Toys,310,Yes
3412,68,Male,129337.99,83,Gold,West,Clothing,5181,No
3413,47,Non-Binary,55565.23,70,Platinum,East,Toys,1345,Yes
3414,31,Female,129468.2,93,Diamond,East,Clothing,2410,Yes
3415,51,Male,33013.8,41,Gold,East,Beauty,6601,Yes
3416,22,Male,113860.75,28,Silver,North,Toys,3829,Yes
3417,27,Female,138602.49,10,Gold,Central,Home Decor,241,No
3418,41,Female,31813.07,68,Gold,South,Electronics,8127,Yes
3419,20,Non-Binary,60987.62,47,Diamond,South,Toys,5166,Yes
3420,28,Female,37146.06,62,Platinum,Central,Home Decor,7031,No
3421,32,Female,21441.6,35,Diamond,South,Sports,1810,No
3422,21,Non-Binary,106887.61,98,Diamond,South,Clothing,1259,Yes
3423,60,Male,26222.59,99,Platinum,South,Beauty,5103,Yes
3424,37,Female,114251.93,28,Platinum,North,Home Decor,1324,No
3425,48,Female,70055.21,81,Diamond,North,Home Decor,1171,Yes
3426,59,Male,139860.31,75,Platinum,Central,Toys,480,No
3427,68,Non-Binary,48620.07,1,Silver,North,Home Decor,8170,No
3428,42,Female,97557.31,12,Diamond,West,Home Decor,9064,No
3429,32,Male,81430.48,96,Gold,South,Beauty,7365,No
3430,55,Male,26888.14,97,Gold,West,Clothing,6804,Yes
3431,51,Male,30338.21,56,Gold,South,Beauty,404,No
3432,69,Male,34880.39,82,Gold,East,Beauty,9967,No
3433,50,Female,110043.76,42,Platinum,South,Beauty,1527,Yes
3434,44,Female,119981.3,24,Silver,Central,Sports,5602,No
3435,69,Non-Binary,65172.53,60,Silver,Central,Toys,3728,Yes
3436,51,Female,100743.32,65,Gold,North,Sports,3137,No
3437,56,Female,135618.86,72,Silver,South,Home Decor,3085,No
3438,62,Non-Binary,126023.83,55,Silver,South,Toys,2554,No
3439,32,Female,54979.99,52,Gold,West,Clothing,7130,No
3440,64,Non-Binary,32242.35,60,Silver,East,Clothing,8194,Yes
3441,32,Male,88468.67,55,Diamond,Central,Home Decor,3253,Yes
3442,50,Male,146511.64,46,Diamond,North,Clothing,701,Yes
3443,28,Male,53237.47,53,Silver,East,Home Decor,5151,No
3444,29,Male,77870.46,24,Silver,North,Sports,6111,No
3445,70,Non-Binary,76187.71,42,Silver,North,Electronics,9363,Yes
3446,45,Non-Binary,142440.25,89,Diamond,West,Clothing,9296,No
3447,62,Non-Binary,92041.76,10,Platinum,Central,Clothing,649,Yes
3448,50,Non-Binary,44321.79,32,Platinum,North,Home Decor,9644,No
3449,37,Non-Binary,89084.27,35,Gold,North,Clothing,6357,No
3450,68,Male,145456.37,45,Diamond,North,Clothing,6148,No
3451,19,Female,79943.73,40,Silver,West,Toys,2691,Yes
3452,68,Female,129676.61,13,Platinum,North,Sports,7825,Yes
3453,36,Non-Binary,101259.16,65,Gold,East,Home Decor,2830,No
3454,56,Non-Binary,50806.71,52,Platinum,East,Sports,5125,Yes
3455,59,Female,45619.6,63,Diamond,Central,Beauty,8967,Yes
3456,66,Male,37512.03,89,Diamond,South,Toys,7966,Yes
3457,33,Female,145847.58,68,Gold,West,Clothing,6297,No
3458,61,Female,28895.5,38,Gold,South,Toys,9904,No
3459,38,Non-Binary,134717.42,98,Platinum,North,Beauty,7425,Yes
3460,60,Male,48440.35,3,Platinum,East,Sports,5830,No
3461,55,Female,84544.3,100,Gold,South,Beauty,9733,No
3462,39,Female,20131.87,54,Silver,East,Clothing,2351,No
3463,36,Non-Binary,133275.91,68,Platinum,East,Electronics,2396,No
3464,44,Male,104715.77,86,Platinum,South,Electronics,5263,No
3465,30,Female,48858.19,86,Diamond,North,Toys,3745,No
3466,27,Male,51975.47,23,Platinum,Central,Clothing,566,No
3467,37,Female,70027.02,85,Silver,East,Clothing,4835,Yes
3468,64,Non-Binary,95097.78,45,Silver,North,Electronics,1438,No
3469,51,Non-Binary,38232.67,67,Gold,North,Clothing,3209,Yes
3470,36,Female,108153.4,56,Silver,East,Sports,2179,No
3471,64,Female,125013.5,61,Platinum,East,Sports,4276,Yes
3472,39,Female,86868.5,22,Platinum,South,Toys,8658,Yes
3473,66,Non-Binary,44287.56,5,Silver,South,Home Decor,6894,Yes
3474,22,Male,115310.46,62,Platinum,Central,Electronics,926,No
3475,44,Non-Binary,127030.84,55,Gold,North,Sports,5727,Yes
3476,40,Female,94360.48,34,Gold,North,Clothing,8992,Yes
3477,40,Male,114603.69,70,Diamond,East,Toys,4439,Yes
3478,50,Male,72255.16,63,Gold,South,Home Decor,7728,No
3479,26,Non-Binary,74322.04,6,Gold,West,Clothing,3516,Yes
3480,23,Male,147290.37,64,Diamond,East,Toys,4997,Yes
3481,66,Male,125782.33,68,Gold,East,Toys,8620,Yes
3482,29,Male,44805.73,37,Gold,South,Sports,5398,No
3483,39,Female,106218.19,3,Silver,West,Sports,3487,Yes
3484,60,Non-Binary,129472.72,53,Silver,South,Electronics,814,No
3485,57,Non-Binary,55507.38,29,Silver,Central,Home Decor,7396,No
3486,38,Non-Binary,74929.08,91,Silver,North,Clothing,3599,Yes
3487,40,Non-Binary,27716.71,48,Platinum,South,Electronics,9179,Yes
3488,24,Male,57690.27,63,Gold,West,Beauty,918,Yes
3489,63,Female,44312.08,28,Diamond,North,Home Decor,7897,No
3490,26,Female,135646.42,23,Silver,East,Beauty,2582,No
3491,49,Non-Binary,39208.45,6,Diamond,West,Beauty,8149,No
3492,41,Female,42919.32,45,Platinum,South,Home Decor,1671,No
3493,40,Male,72939.55,74,Silver,South,Toys,3077,No
3494,20,Non-Binary,108521.0,64,Platinum,East,Electronics,8983,No
3495,62,Male,52984.12,66,Platinum,North,Toys,8061,No
3496,63,Non-Binary,124850.68,57,Silver,East,Electronics,7064,Yes
3497,58,Non-Binary,48645.25,6,Diamond,West,Home Decor,4986,No
3498,56,Non-Binary,78941.06,23,Gold,North,Sports,3511,Yes
3499,38,Male,38951.8,84,Silver,South,Home Decor,2573,Yes
3500,18,Female,100443.09,22,Diamond,East,Toys,9538,Yes
3501,36,Non-Binary,145518.44,52,Silver,South,Sports,5080,Yes
3502,67,Non-Binary,83399.06,66,Diamond,North,Electronics,8094,Yes
3503,25,Male,93741.88,66,Silver,East,Sports,3676,No
3504,32,Non-Binary,38166.12,63,Platinum,Central,Electronics,2929,No
3505,26,Non-Binary,82444.86,79,Diamond,West,Clothing,6672,No
3506,37,Female,73929.69,78,Gold,Central,Sports,7106,No
3507,46,Non-Binary,71397.84,8,Diamond,Central,Toys,1571,Yes
3508,50,Male,77843.91,91,Silver,South,Clothing,7226,No
3509,28,Male,125862.24,6,Gold,West,Clothing,4552,No
3510,65,Non-Binary,121029.31,75,Platinum,West,Beauty,2782,No
3511,27,Male,106437.21,100,Gold,West,Home Decor,6169,Yes
3512,41,Female,86831.86,73,Diamond,Central,Electronics,1720,No
3513,28,Non-Binary,128045.68,61,Silver,North,Electronics,5341,Yes
3514,59,Male,49078.29,30,Platinum,North,Sports,2454,No
3515,67,Non-Binary,109137.65,80,Platinum,South,Toys,4030,No
3516,22,Male,57441.36,33,Platinum,Central,Electronics,2789,No
3517,18,Female,103607.32,15,Silver,North,Beauty,3219,Yes
3518,30,Female,24046.4,31,Gold,East,Electronics,3302,No
3519,62,Male,36362.91,42,Diamond,Central,Electronics,2097,Yes
3520,27,Female,84550.8,85,Silver,East,Toys,2001,Yes
3521,35,Non-Binary,71655.77,14,Silver,North,Sports,891,No
3522,48,Male,144351.31,41,Diamond,West,Sports,3923,No
3523,30,Non-Binary,96869.12,74,Diamond,North,Electronics,2685,No
3524,66,Male,130431.52,22,Diamond,South,Home Decor,8360,No
3525,50,Male,126015.99,85,Silver,North,Clothing,1990,Yes
3526,55,Non-Binary,67193.35,19,Gold,West,Sports,8887,Yes
3527,33,Male,119692.36,12,Diamond,South,Toys,5542,No
3528,19,Non-Binary,110716.86,66,Silver,West,Sports,89,Yes
3529,68,Female,139618.39,36,Gold,East,Sports,7795,No
3530,25,Non-Binary,43755.93,66,Silver,North,Sports,5194,No
3531,18,Non-Binary,148235.22,71,Diamond,North,Clothing,6749,Yes
3532,32,Non-Binary,143382.74,33,Silver,East,Clothing,8681,Yes
3533,20,Female,95147.07,31,Gold,West,Toys,7924,No
3534,53,Male,35133.75,48,Gold,Central,Toys,6041,No
3535,26,Female,72872.47,4,Silver,South,Beauty,1584,No
3536,22,Female,28534.55,43,Platinum,Central,Beauty,4962,Yes
3537,67,Female,21346.84,87,Platinum,Central,Clothing,9954,Yes
3538,49,Male,67143.81,25,Silver,South,Home Decor,1052,Yes
3539,64,Non-Binary,72776.46,41,Silver,Central,Sports,7377,No
3540,32,Female,85723.25,75,Platinum,South,Sports,9438,No
3541,46,Male,132827.76,52,Diamond,Central,Toys,8915,No
3542,47,Non-Binary,26449.18,11,Platinum,East,Sports,7894,No
3543,20,Female,50631.77,23,Silver,North,Electronics,5083,No
3544,50,Female,84364.58,42,Diamond,Central,Sports,1393,Yes
3545,58,Non-Binary,35693.87,34,Gold,West,Sports,3062,Yes
3546,42,Female,27820.61,3,Gold,Central,Electronics,6695,Yes
3547,68,Female,114123.15,75,Platinum,North,Toys,4395,Yes
3548,41,Non-Binary,75378.5,60,Gold,East,Clothing,7253,Yes
3549,35,Female,62689.98,95,Platinum,West,Electronics,8795,Yes
3550,28,Female,139119.41,90,Silver,West,Sports,6220,No
3551,40,Non-Binary,53646.63,35,Silver,West,Clothing,9995,Yes
3552,32,Non-Binary,128604.74,24,Silver,Central,Beauty,8664,Yes
3553,58,Male,36920.38,37,Gold,East,Clothing,6150,No
3554,22,Female,105106.66,36,Silver,East,Home Decor,6216,No
3555,41,Female,148554.16,47,Silver,West,Toys,4722,No
3556,60,Female,120737.34,5,Silver,West,Clothing,6592,Yes
3557,34,Male,49235.55,88,Diamond,Central,Home Decor,8387,Yes
3558,23,Male,103643.73,70,Diamond,Central,Toys,5955,Yes
3559,69,Male,61629.51,28,Silver,North,Sports,8769,Yes
3560,63,Female,129137.14,35,Gold,West,Home Decor,1999,Yes
3561,40,Female,56276.67,16,Gold,Central,Clothing,7737,Yes
3562,28,Female,67519.0,12,Platinum,East,Toys,5,No
3563,24,Non-Binary,130850.08,62,Platinum,South,Electronics,5063,Yes
3564,53,Male,85823.87,46,Silver,Central,Beauty,1632,Yes
3565,66,Male,26920.59,95,Platinum,West,Toys,8664,No
3566,49,Male,58484.92,82,Gold,South,Sports,6463,No
3567,48,Male,72842.2,34,Diamond,South,Sports,3929,No
3568,41,Female,116863.2,89,Platinum,East,Clothing,3882,No
3569,20,Non-Binary,145061.07,69,Diamond,North,Electronics,7666,Yes
3570,43,Non-Binary,23552.37,89,Silver,West,Sports,7195,Yes
3571,24,Female,139695.19,33,Diamond,East,Sports,6257,No
3572,28,Non-Binary,130252.39,17,Platinum,East,Sports,6296,Yes
3573,49,Male,80742.41,43,Silver,West,Toys,105,Yes
3574,52,Non-Binary,136796.17,20,Platinum,Central,Sports,6104,No
3575,27,Female,57806.96,82,Gold,East,Electronics,6529,Yes
3576,59,Non-Binary,117926.16,98,Diamond,Central,Sports,671,Yes
3577,31,Male,26837.75,48,Platinum,Central,Clothing,8024,No
3578,47,Male,20717.58,73,Platinum,North,Home Decor,126,Yes
3579,42,Non-Binary,132772.29,80,Gold,East,Home Decor,3493,No
3580,27,Female,119395.06,75,Platinum,Central,Beauty,2867,Yes
3581,66,Female,24176.62,11,Diamond,West,Home Decor,1875,No
3582,25,Non-Binary,22212.5,94,Diamond,South,Toys,7389,No
3583,51,Female,139346.05,57,Silver,South,Beauty,1399,Yes
3584,58,Female,107531.34,73,Gold,North,Beauty,5965,No
3585,48,Male,129808.47,45,Gold,North,Beauty,2333,No
3586,30,Male,99575.66,58,Platinum,North,Toys,5996,Yes
3587,23,Non-Binary,59819.64,38,Silver,South,Sports,8267,No
3588,60,Non-Binary,133094.76,25,Gold,East,Beauty,3533,No
3589,24,Female,25285.63,90,Gold,South,Electronics,1794,Yes
3590,30,Female,120513.05,54,Gold,East,Beauty,1761,Yes
3591,69,Male,25445.37,67,Silver,North,Sports,971,No
3592,67,Non-Binary,21046.02,94,Silver,North,Beauty,8483,No
3593,58,Male,76124.65,26,Diamond,South,Beauty,9504,No
3594,48,Male,80171.76,37,Silver,Central,Home Decor,8451,No
3595,63,Male,143247.69,95,Silver,South,Toys,5718,No
3596,36,Female,146726.7,15,Platinum,Central,Beauty,5086,No
3597,21,Non-Binary,54010.06,16,Diamond,North,Electronics,9960,Yes
3598,53,Male,85530.35,100,Silver,South,Sports,1251,Yes
3599,65,Male,34977.65,99,Gold,North,Toys,7672,Yes
3600,60,Female,86856.56,71,Platinum,West,Beauty,3063,Yes
3601,58,Male,35496.56,93,Platinum,Central,Sports,3182,Yes
3602,50,Male,141724.61,11,Diamond,North,Clothing,4435,No
3603,55,Male,29335.3,95,Diamond,North,Sports,4625,No
3604,48,Male,51102.45,54,Platinum,East,Clothing,9883,No
3605,48,Male,96048.03,72,Diamond,East,Home Decor,1695,Yes
3606,33,Female,99947.38,59,Gold,West,Home Decor,7734,Yes
3607,68,Non-Binary,31959.18,59,Diamond,Central,Toys,145,No
3608,59,Female,107724.46,28,Diamond,Central,Toys,6465,Yes
3609,42,Male,136834.65,82,Gold,West,Toys,8179,Yes
3610,57,Male,35706.25,46,Platinum,West,Sports,9963,Yes
3611,57,Male,30682.12,75,Diamond,East,Beauty,5898,Yes
3612,41,Male,62001.87,94,Diamond,South,Beauty,7807,Yes
3613,57,Non-Binary,78894.7,42,Gold,East,Clothing,999,No
3614,68,Non-Binary,53173.81,29,Diamond,South,Beauty,7687,Yes
3615,44,Female,122522.2,71,Platinum,North,Sports,9372,Yes
3616,68,Non-Binary,22562.01,30,Platinum,West,Toys,5003,No
3617,49,Female,105708.51,69,Platinum,East,Sports,7458,No
3618,24,Non-Binary,107658.44,38,Platinum,West,Sports,3818,No
3619,58,Female,116366.35,28,Silver,North,Sports,7083,Yes
